sample	cval	segs	waterfall	median_seg_length	algorithm
P-0014129-T03-IM6	100	56	0.153988907270439	30910558.5	dryclean
P-0014129-T03-IM6	150	56	0.153988907270439	30910558.5	dryclean
P-0014129-T03-IM6	200	50	0.153988907270439	39320721	dryclean
P-0014200-T01-IM6	25	109	0.286756331243884	18127850	facets
P-0014200-T01-IM6	50	44	0.286756331243884	57315926	facets
P-0014200-T01-IM6	75	37	0.286756331243884	64847374	facets
P-0014200-T01-IM6	100	33	0.286756331243884	80605731	facets
P-0014200-T01-IM6	150	29	0.286756331243884	93122024	facets
P-0014200-T01-IM6	200	29	0.286756331243884	93122024	facets
P-0014200-T01-IM6	25	91	0.199784685713725	19175638	dryclean
P-0014200-T01-IM6	50	44	0.199784685713725	51726317.5	dryclean
P-0014200-T01-IM6	75	43	0.199784685713725	55995450	dryclean
P-0014200-T01-IM6	100	39	0.199784685713725	64847374	dryclean
P-0014200-T01-IM6	150	37	0.199784685713725	76236260	dryclean
P-0014200-T01-IM6	200	36	0.199784685713725	80637081	dryclean
P-0014219-T01-IM6	25	233	0.251532147894088	5764051	facets
P-0014219-T01-IM6	50	135	0.251532147894088	10183250	facets
P-0014219-T01-IM6	75	116	0.251532147894088	11042988	facets
P-0014219-T01-IM6	100	92	0.251532147894088	13284169	facets
P-0014219-T01-IM6	150	78	0.251532147894088	26307296.5	facets
P-0014219-T01-IM6	200	70	0.251532147894088	28108680.5	facets
P-0014219-T01-IM6	25	196	0.193202593128872	7627030.5	dryclean
P-0014219-T01-IM6	50	111	0.193202593128872	13326852	dryclean
P-0014219-T01-IM6	75	86	0.193202593128872	17951284.5	dryclean
P-0014219-T01-IM6	100	81	0.193202593128872	18232947	dryclean
P-0014219-T01-IM6	150	71	0.193202593128872	30092262	dryclean
P-0014219-T01-IM6	200	54	0.193202593128872	29006040	dryclean
P-0014244-T01-IM6	25	134	0.327176383168184	12293750	facets
P-0014244-T01-IM6	50	67	0.327176383168184	29279850	facets
P-0014244-T01-IM6	75	62	0.327176383168184	33364571	facets
P-0014244-T01-IM6	100	61	0.327176383168184	33539930	facets
P-0014244-T01-IM6	150	59	0.327176383168184	34173476	facets
P-0014244-T01-IM6	200	59	0.327176383168184	34173476	facets
P-0014244-T01-IM6	25	139	0.227516646645662	11856049	dryclean
P-0014244-T01-IM6	50	73	0.227516646645662	25748741	dryclean
P-0014244-T01-IM6	75	68	0.227516646645662	31738920	dryclean
P-0014244-T01-IM6	100	62	0.227516646645662	35471011.5	dryclean
P-0014244-T01-IM6	150	55	0.227516646645662	37797328	dryclean
P-0014244-T01-IM6	200	53	0.227516646645662	37797328	dryclean
P-0014259-T01-IM6	25	174	0.293304491390348	11029046.5	facets
P-0014259-T01-IM6	50	126	0.293304491390348	15404049.5	facets
P-0014259-T01-IM6	75	108	0.293304491390348	18115097	facets
P-0014259-T01-IM6	100	96	0.293304491390348	19929680	facets
P-0014259-T01-IM6	150	85	0.293304491390348	23296650	facets
P-0014259-T01-IM6	200	82	0.293304491390348	28517648	facets
P-0014259-T01-IM6	25	173	0.18788643422214	11619942	dryclean
P-0014259-T01-IM6	50	119	0.18788643422214	15139860	dryclean
P-0014259-T01-IM6	75	102	0.18788643422214	18915300	dryclean
P-0014259-T01-IM6	100	96	0.18788643422214	21111271.5	dryclean
P-0014259-T01-IM6	150	88	0.18788643422214	22871669	dryclean
P-0014259-T01-IM6	200	76	0.18788643422214	25414878.5	dryclean
P-0014267-T01-IM6	25	113	0.479256110350295	20029144	facets
P-0014267-T01-IM6	50	63	0.479256110350295	39621068	facets
P-0014267-T01-IM6	75	45	0.479256110350295	57889350	facets
P-0014267-T01-IM6	100	41	0.479256110350295	63349508	facets
P-0014267-T01-IM6	150	35	0.479256110350295	75406696	facets
P-0014267-T01-IM6	200	31	0.479256110350295	79373050	facets
P-0014267-T01-IM6	25	77	0.300792067965523	24682269	dryclean
P-0014267-T01-IM6	50	38	0.300792067965523	57339409	dryclean
P-0014267-T01-IM6	75	34	0.300792067965523	60112059.5	dryclean
P-0014267-T01-IM6	100	27	0.300792067965523	93122074	dryclean
P-0014267-T01-IM6	150	26	0.300792067965523	112995800	dryclean
P-0014267-T01-IM6	200	26	0.300792067965523	112995800	dryclean
P-0014273-T01-IM6	25	199	0.28419934591846	7843493	facets
P-0014273-T01-IM6	50	109	0.28419934591846	16252000	facets
P-0014273-T01-IM6	75	97	0.28419934591846	20359999	facets
P-0014273-T01-IM6	100	82	0.28419934591846	25885710	facets
P-0014273-T01-IM6	150	71	0.28419934591846	30832664	facets
P-0014273-T01-IM6	200	64	0.28419934591846	31277032	facets
P-0014273-T01-IM6	25	204	0.173115127697834	7263874.5	dryclean
P-0014273-T01-IM6	50	112	0.173115127697834	14352034.5	dryclean
P-0014273-T01-IM6	75	98	0.173115127697834	15956534	dryclean
P-0014273-T01-IM6	100	92	0.173115127697834	18544352	dryclean
P-0014273-T01-IM6	150	80	0.173115127697834	23957829.5	dryclean
P-0014273-T01-IM6	200	70	0.173115127697834	24983286.5	dryclean
P-0014283-T01-IM6	25	82	0.395516985537461	19879689.5	facets
P-0014283-T01-IM6	50	35	0.395516985537461	73739115	facets
P-0014283-T01-IM6	75	29	0.395516985537461	86418623	facets
P-0014283-T01-IM6	100	29	0.395516985537461	86418623	facets
P-0014283-T01-IM6	150	28	0.395516985537461	89770448.5	facets
P-0014283-T01-IM6	200	28	0.395516985537461	89770448.5	facets
P-0014283-T01-IM6	25	92	0.2384528010181	13026243	dryclean
P-0014283-T01-IM6	50	48	0.2384528010181	41671485	dryclean
P-0014283-T01-IM6	75	45	0.2384528010181	54942600	dryclean
P-0014283-T01-IM6	100	39	0.2384528010181	60137069	dryclean
P-0014283-T01-IM6	150	39	0.2384528010181	60137069	dryclean
P-0014283-T01-IM6	200	37	0.2384528010181	73739115	dryclean
P-0014364-T01-IM6	25	87	0.997305473093943	15199823	facets
P-0014364-T01-IM6	50	47	0.997305473093943	42894423	facets
P-0014364-T01-IM6	75	41	0.997305473093943	59283350	facets
P-0014364-T01-IM6	100	36	0.997305473093943	68036779.5	facets
P-0014364-T01-IM6	150	31	0.997305473093943	80008870	facets
P-0014364-T01-IM6	200	28	0.997305473093943	90948241	facets
P-0014364-T01-IM6	25	80	0.356663405876663	20920582.5	dryclean
P-0014364-T01-IM6	50	42	0.356663405876663	53215164	dryclean
P-0014364-T01-IM6	75	29	0.356663405876663	82502350	dryclean
P-0014364-T01-IM6	100	27	0.356663405876663	89767966	dryclean
P-0014364-T01-IM6	150	27	0.356663405876663	89767966	dryclean
P-0014364-T01-IM6	200	27	0.356663405876663	89767966	dryclean
P-0014368-T01-IM6	25	141	0.23356131399485	11828708	facets
P-0014368-T01-IM6	50	52	0.23356131399485	48351636	facets
P-0014368-T01-IM6	75	33	0.23356131399485	80605702	facets
P-0014368-T01-IM6	100	28	0.23356131399485	91445014	facets
P-0014368-T01-IM6	150	26	0.23356131399485	97954239.5	facets
P-0014368-T01-IM6	200	26	0.23356131399485	97954239.5	facets
P-0014368-T01-IM6	25	151	0.140904046212653	10881301	dryclean
P-0014368-T01-IM6	50	53	0.140904046212653	37038066	dryclean
P-0014368-T01-IM6	75	34	0.140904046212653	66914635.5	dryclean
P-0014368-T01-IM6	100	29	0.140904046212653	89767954	dryclean
P-0014368-T01-IM6	150	28	0.140904046212653	91445014	dryclean
P-0014368-T01-IM6	200	28	0.140904046212653	91445014	dryclean
P-0014431-T01-IM6	25	141	0.216373621956812	8960350	facets
P-0014431-T01-IM6	50	55	0.216373621956812	35257148	facets
P-0014431-T01-IM6	75	40	0.216373621956812	59422396.5	facets
P-0014431-T01-IM6	100	30	0.216373621956812	83543540.5	facets
P-0014431-T01-IM6	150	28	0.216373621956812	89770302	facets
P-0014431-T01-IM6	200	28	0.216373621956812	89770302	facets
P-0014431-T01-IM6	25	103	0.188906113200636	16315246	dryclean
P-0014431-T01-IM6	50	47	0.188906113200636	37706618	dryclean
P-0014431-T01-IM6	75	33	0.188906113200636	75372709	dryclean
P-0014431-T01-IM6	100	30	0.188906113200636	83543540.5	dryclean
P-0014431-T01-IM6	150	30	0.188906113200636	83543540.5	dryclean
P-0014431-T01-IM6	200	30	0.188906113200636	83543540.5	dryclean
P-0014434-T01-IM6	25	115	0.267477164499692	20051884	facets
P-0014434-T01-IM6	50	49	0.267477164499692	39080690	facets
P-0014434-T01-IM6	75	28	0.267477164499692	89770319.5	facets
P-0014434-T01-IM6	100	26	0.267477164499692	112995643	facets
P-0014434-T01-IM6	150	25	0.267477164499692	132869225	facets
P-0014434-T01-IM6	200	25	0.267477164499692	132869225	facets
P-0014434-T01-IM6	25	137	0.158228728837729	10376272	dryclean
P-0014434-T01-IM6	50	43	0.158228728837729	49515381	dryclean
P-0014434-T01-IM6	75	29	0.158228728837729	86418578	dryclean
P-0014434-T01-IM6	100	28	0.158228728837729	89770319.5	dryclean
P-0014434-T01-IM6	150	27	0.158228728837729	93122061	dryclean
P-0014434-T01-IM6	200	27	0.158228728837729	93122061	dryclean
P-0014434-T02-IM6	25	85	0.666888334589633	20608370	facets
P-0014434-T02-IM6	50	32	0.666888334589633	77733416.5	facets
P-0014434-T02-IM6	75	28	0.666888334589633	89273480	facets
P-0014434-T02-IM6	100	28	0.666888334589633	89273480	facets
P-0014434-T02-IM6	150	26	0.666888334589633	92625273.5	facets
P-0014434-T02-IM6	200	26	0.666888334589633	92625273.5	facets
P-0014434-T02-IM6	25	39	0.554389159566441	57889450	dryclean
P-0014434-T02-IM6	50	26	0.554389159566441	104711518.5	dryclean
P-0014434-T02-IM6	75	24	0.554389159566441	133019944.5	dryclean
P-0014434-T02-IM6	100	24	0.554389159566441	133019944.5	dryclean
P-0014434-T02-IM6	150	24	0.554389159566441	133019944.5	dryclean
P-0014434-T02-IM6	200	23	0.554389159566441	133170676	dryclean
P-0014434-T03-IM6	25	134	0.387814540720115	12584331.5	facets
P-0014434-T03-IM6	50	44	0.387814540720115	49562605	facets
P-0014434-T03-IM6	75	33	0.387814540720115	80668431	facets
P-0014434-T03-IM6	100	33	0.387814540720115	80668431	facets
P-0014434-T03-IM6	150	27	0.387814540720115	92128485	facets
P-0014434-T03-IM6	200	25	0.387814540720115	93122061	facets
P-0014434-T03-IM6	25	157	0.203691488943703	10193600	dryclean
P-0014434-T03-IM6	50	40	0.203691488943703	53335525	dryclean
P-0014434-T03-IM6	75	31	0.203691488943703	85631388	dryclean
P-0014434-T03-IM6	100	27	0.203691488943703	93122061	dryclean
P-0014434-T03-IM6	150	25	0.203691488943703	132869213	dryclean
P-0014434-T03-IM6	200	25	0.203691488943703	132869213	dryclean
P-0014455-T02-IM6	25	91	0.462143793103773	21260680	facets
P-0014455-T02-IM6	50	31	0.462143793103773	79373295	facets
P-0014455-T02-IM6	75	25	0.462143793103773	132869526	facets
P-0014455-T02-IM6	100	25	0.462143793103773	132869526	facets
P-0014455-T02-IM6	150	23	0.462143793103773	133170595	facets
P-0014455-T02-IM6	200	23	0.462143793103773	133170595	facets
P-0014455-T02-IM6	25	90	0.179516950430787	15134493	dryclean
P-0014455-T02-IM6	50	33	0.179516950430787	79373295	dryclean
P-0014455-T02-IM6	75	27	0.179516950430787	93121987	dryclean
P-0014455-T02-IM6	100	25	0.179516950430787	132869526	dryclean
P-0014455-T02-IM6	150	25	0.179516950430787	132869526	dryclean
P-0014455-T02-IM6	200	25	0.179516950430787	132869526	dryclean
P-0014468-T01-IM6	25	58	0.429615618797046	36128011	facets
P-0014468-T01-IM6	50	33	0.429615618797046	81103992	facets
P-0014468-T01-IM6	75	31	0.429615618797046	83211428	facets
P-0014468-T01-IM6	100	29	0.429615618797046	86418581	facets
P-0014468-T01-IM6	150	26	0.429615618797046	107454116	facets
P-0014468-T01-IM6	200	26	0.429615618797046	107454116	facets
P-0014468-T01-IM6	25	82	0.177915134505914	17843271	dryclean
P-0014468-T01-IM6	50	37	0.177915134505914	73739128	dryclean
P-0014468-T01-IM6	75	32	0.177915134505914	82157773.5	dryclean
P-0014468-T01-IM6	100	30	0.177915134505914	84815068	dryclean
P-0014468-T01-IM6	150	28	0.177915134505914	88093273.5	dryclean
P-0014468-T01-IM6	200	26	0.177915134505914	98379325	dryclean
P-0014477-T01-IM6	25	96	0.273792942188341	18083446.5	facets
P-0014477-T01-IM6	50	42	0.273792942188341	61304081.5	facets
P-0014477-T01-IM6	75	35	0.273792942188341	73739170	facets
P-0014477-T01-IM6	100	33	0.273792942188341	81104206	facets
P-0014477-T01-IM6	150	31	0.273792942188341	89767931	facets
P-0014477-T01-IM6	200	30	0.273792942188341	90426078.5	facets
P-0014477-T01-IM6	25	127	0.131114525591949	11213150	dryclean
P-0014477-T01-IM6	50	53	0.131114525591949	34728950	dryclean
P-0014477-T01-IM6	75	38	0.131114525591949	72833436.5	dryclean
P-0014477-T01-IM6	100	34	0.131114525591949	79407298	dryclean
P-0014477-T01-IM6	150	32	0.131114525591949	84345011.5	dryclean
P-0014477-T01-IM6	200	32	0.131114525591949	84345011.5	dryclean
P-0014477-T02-IM6	25	206	0.565835168390137	7653695	facets
P-0014477-T02-IM6	50	78	0.565835168390137	23333252.5	facets
P-0014477-T02-IM6	75	52	0.565835168390137	33645263	facets
P-0014477-T02-IM6	100	46	0.565835168390137	60411275	facets
P-0014477-T02-IM6	150	42	0.565835168390137	66344543	facets
P-0014477-T02-IM6	200	37	0.565835168390137	73739000	facets
P-0014477-T02-IM6	25	146	0.350493842844234	12894564	dryclean
P-0014477-T02-IM6	50	50	0.350493842844234	46604767	dryclean
P-0014477-T02-IM6	75	41	0.350493842844234	65340200	dryclean
P-0014477-T02-IM6	100	40	0.350493842844234	65959149	dryclean
P-0014477-T02-IM6	150	38	0.350493842844234	69825625.5	dryclean
P-0014477-T02-IM6	200	26	0.350493842844234	101821691	dryclean
P-0014483-T01-IM6	25	143	0.570896114951081	10171551	facets
P-0014483-T01-IM6	50	69	0.570896114951081	22028970	facets
P-0014483-T01-IM6	75	58	0.570896114951081	29780868	facets
P-0014483-T01-IM6	100	53	0.570896114951081	29907736	facets
P-0014483-T01-IM6	150	45	0.570896114951081	37502450	facets
P-0014483-T01-IM6	200	36	0.570896114951081	59829049.5	facets
P-0014483-T01-IM6	25	98	0.454837355493268	13570377.5	dryclean
P-0014483-T01-IM6	50	53	0.454837355493268	34009550	dryclean
P-0014483-T01-IM6	75	42	0.454837355493268	49191659.5	dryclean
P-0014483-T01-IM6	100	40	0.454837355493268	52385822.5	dryclean
P-0014483-T01-IM6	150	34	0.454837355493268	71086305	dryclean
P-0014483-T01-IM6	200	33	0.454837355493268	75734350	dryclean
P-0014485-T01-IM6	25	276	0.399019697949097	5645353	facets
P-0014485-T01-IM6	50	130	0.399019697949097	11358357	facets
P-0014485-T01-IM6	75	82	0.399019697949097	26552750.5	facets
P-0014485-T01-IM6	100	66	0.399019697949097	30682065	facets
P-0014485-T01-IM6	150	45	0.399019697949097	55185611	facets
P-0014485-T01-IM6	200	35	0.399019697949097	71658428	facets
P-0014485-T01-IM6	25	248	0.206379406215114	6935953	dryclean
P-0014485-T01-IM6	50	140	0.206379406215114	11166331	dryclean
P-0014485-T01-IM6	75	84	0.206379406215114	24573516.5	dryclean
P-0014485-T01-IM6	100	68	0.206379406215114	29721792.5	dryclean
P-0014485-T01-IM6	150	52	0.206379406215114	34337151	dryclean
P-0014485-T01-IM6	200	37	0.206379406215114	69355692	dryclean
P-0014489-T01-IM6	25	125	0.553575329260141	11269860	facets
P-0014489-T01-IM6	50	64	0.553575329260141	31064534	facets
P-0014489-T01-IM6	75	50	0.553575329260141	35547570.5	facets
P-0014489-T01-IM6	100	43	0.553575329260141	42271650	facets
P-0014489-T01-IM6	150	36	0.553575329260141	53038614.5	facets
P-0014489-T01-IM6	200	35	0.553575329260141	55408170	facets
P-0014489-T01-IM6	25	110	0.373131951810982	12215632.5	dryclean
P-0014489-T01-IM6	50	50	0.373131951810982	36056648	dryclean
P-0014489-T01-IM6	75	38	0.373131951810982	52017184.5	dryclean
P-0014489-T01-IM6	100	35	0.373131951810982	52310369	dryclean
P-0014489-T01-IM6	150	32	0.373131951810982	77172374	dryclean
P-0014489-T01-IM6	200	30	0.373131951810982	83543506	dryclean
P-0014509-T01-IM6	25	198	0.285216893486182	8511205.5	facets
P-0014509-T01-IM6	50	86	0.285216893486182	22030082.5	facets
P-0014509-T01-IM6	75	65	0.285216893486182	34664625	facets
P-0014509-T01-IM6	100	49	0.285216893486182	45042400	facets
P-0014509-T01-IM6	150	36	0.285216893486182	71331337.5	facets
P-0014509-T01-IM6	200	36	0.285216893486182	71331337.5	facets
P-0014509-T01-IM6	25	189	0.173264006906194	10288791	dryclean
P-0014509-T01-IM6	50	92	0.173264006906194	19821145	dryclean
P-0014509-T01-IM6	75	51	0.173264006906194	56473503	dryclean
P-0014509-T01-IM6	100	42	0.173264006906194	61777295	dryclean
P-0014509-T01-IM6	150	36	0.173264006906194	75579168.5	dryclean
P-0014509-T01-IM6	200	34	0.173264006906194	80637077.5	dryclean
P-0014518-T01-IM6	25	91	0.286466658660009	15868681	facets
P-0014518-T01-IM6	50	32	0.286466658660009	80886210	facets
P-0014518-T01-IM6	75	29	0.286466658660009	86418623	facets
P-0014518-T01-IM6	100	27	0.286466658660009	93122050	facets
P-0014518-T01-IM6	150	25	0.286466658660009	120483639	facets
P-0014518-T01-IM6	200	25	0.286466658660009	120483639	facets
P-0014518-T01-IM6	25	135	0.131067904146273	10331523	dryclean
P-0014518-T01-IM6	50	45	0.131067904146273	56509950	dryclean
P-0014518-T01-IM6	75	37	0.131067904146273	71663278	dryclean
P-0014518-T01-IM6	100	29	0.131067904146273	86418623	dryclean
P-0014518-T01-IM6	150	29	0.131067904146273	86418623	dryclean
P-0014518-T01-IM6	200	27	0.131067904146273	96885678	dryclean
P-0014519-T01-IM6	25	227	0.465303359577917	6402504	facets
P-0014519-T01-IM6	50	107	0.465303359577917	11887958	facets
P-0014519-T01-IM6	75	74	0.465303359577917	27918697.5	facets
P-0014519-T01-IM6	100	55	0.465303359577917	51373707	facets
P-0014519-T01-IM6	150	46	0.465303359577917	57297939.5	facets
P-0014519-T01-IM6	200	42	0.465303359577917	57297939.5	facets
P-0014519-T01-IM6	25	176	0.317511663356658	8057490.5	dryclean
P-0014519-T01-IM6	50	76	0.317511663356658	22233041.5	dryclean
P-0014519-T01-IM6	75	52	0.317511663356658	40280750	dryclean
P-0014519-T01-IM6	100	42	0.317511663356658	59126356.5	dryclean
P-0014519-T01-IM6	150	36	0.317511663356658	63293684.5	dryclean
P-0014519-T01-IM6	200	30	0.317511663356658	89770283.5	dryclean
P-0014532-T01-IM6	25	138	0.227053586509025	12317479.5	facets
P-0014532-T01-IM6	50	42	0.227053586509025	58425057	facets
P-0014532-T01-IM6	75	32	0.227053586509025	80381507	facets
P-0014532-T01-IM6	100	28	0.227053586509025	90890067	facets
P-0014532-T01-IM6	150	25	0.227053586509025	111648150	facets
P-0014532-T01-IM6	200	23	0.227053586509025	133170645	facets
P-0014532-T01-IM6	25	123	0.134305605304937	13009493	dryclean
P-0014532-T01-IM6	50	46	0.134305605304937	48716126	dryclean
P-0014532-T01-IM6	75	36	0.134305605304937	77203757	dryclean
P-0014532-T01-IM6	100	32	0.134305605304937	83761332.5	dryclean
P-0014532-T01-IM6	150	30	0.134305605304937	90890067	dryclean
P-0014532-T01-IM6	200	28	0.134305605304937	96577758	dryclean
P-0014533-T01-IM6	25	137	0.221887762890429	11424065	facets
P-0014533-T01-IM6	50	46	0.221887762890429	55869019.5	facets
P-0014533-T01-IM6	75	33	0.221887762890429	81104084	facets
P-0014533-T01-IM6	100	33	0.221887762890429	81104084	facets
P-0014533-T01-IM6	150	31	0.221887762890429	86418578	facets
P-0014533-T01-IM6	200	31	0.221887762890429	86418578	facets
P-0014533-T01-IM6	25	136	0.129934191528947	9189415.5	dryclean
P-0014533-T01-IM6	50	48	0.129934191528947	39360047	dryclean
P-0014533-T01-IM6	75	35	0.129934191528947	80668632	dryclean
P-0014533-T01-IM6	100	33	0.129934191528947	81104084	dryclean
P-0014533-T01-IM6	150	33	0.129934191528947	81104084	dryclean
P-0014533-T01-IM6	200	31	0.129934191528947	85072914	dryclean
P-0014558-T01-IM6	25	126	0.310960345044	9264810.5	facets
P-0014558-T01-IM6	50	72	0.310960345044	16060555.5	facets
P-0014558-T01-IM6	75	58	0.310960345044	25909105.5	facets
P-0014558-T01-IM6	100	58	0.310960345044	25909105.5	facets
P-0014558-T01-IM6	150	53	0.310960345044	30307500	facets
P-0014558-T01-IM6	200	53	0.310960345044	30307500	facets
P-0014558-T01-IM6	25	149	0.169444717340095	7460604	dryclean
P-0014558-T01-IM6	50	79	0.169444717340095	13777763	dryclean
P-0014558-T01-IM6	75	69	0.169444717340095	17017020	dryclean
P-0014558-T01-IM6	100	66	0.169444717340095	18717644	dryclean
P-0014558-T01-IM6	150	63	0.169444717340095	25748978	dryclean
P-0014558-T01-IM6	200	63	0.169444717340095	25748978	dryclean
P-0014576-T02-IM6	25	168	0.417202925253721	9655298.5	facets
P-0014576-T02-IM6	50	86	0.417202925253721	19565167	facets
P-0014576-T02-IM6	75	68	0.417202925253721	28282489	facets
P-0014576-T02-IM6	100	62	0.417202925253721	34337189.5	facets
P-0014576-T02-IM6	150	59	0.417202925253721	36840450	facets
P-0014576-T02-IM6	200	51	0.417202925253721	40008300	facets
P-0014576-T02-IM6	25	173	0.191166142241545	8210172	dryclean
P-0014576-T02-IM6	50	95	0.191166142241545	18054557	dryclean
P-0014576-T02-IM6	75	75	0.191166142241545	23731089	dryclean
P-0014576-T02-IM6	100	69	0.191166142241545	25749005	dryclean
P-0014576-T02-IM6	150	61	0.191166142241545	34009469	dryclean
P-0014576-T02-IM6	200	60	0.191166142241545	34337189.5	dryclean
P-0014580-T01-IM6	25	156	0.272564934754951	14875410	facets
P-0014580-T01-IM6	50	85	0.272564934754951	25117795	facets
P-0014580-T01-IM6	75	71	0.272564934754951	30723007	facets
P-0014580-T01-IM6	100	59	0.272564934754951	34009419	facets
P-0014580-T01-IM6	150	54	0.272564934754951	35509637	facets
